q_id,corr_opt,diff_lev,top_id,chap_id
172867,['3'],1,4520,611
172868,['2'],10,4520,611
172869,['4'],10,4520,611
172870,['1'],10,4520,611
172871,['2'],1,4405,593
172872,['4'],1,4405,593
172873,['1'],13,4406,593
172874,['1'],13,4406,593
172875,['3'],10,4406,593
172876,['4'],13,4406,593
172877,['2'],13,4440,598
172878,['1'],13,4406,593
172879,['4'],14,4406,593
172880,['3'],13,4406,593
172881,['3'],13,4406,593
172882,['2'],1,4499,608
172883,['1'],13,4442,598
172884,['2'],1,4499,608
172885,['2'],10,4499,608
172886,['4'],13,4406,593
172887,['2'],1,4499,608
172888,['2'],1,4499,608
172889,['2'],1,4499,608
172890,['1'],1,4499,608
172891,['2'],1,4406,593
172892,['1'],1,4499,608
172893,['1'],1,4499,608
172894,['2'],10,4499,608
172895,['1'],1,4499,608
172896,['2'],10,4499,608
172897,['1'],1,4499,608
172898,['4'],10,4499,608
172899,['2'],10,4499,608
172900,['2'],1,4499,608
172901,['1'],1,4499,608
172902,['1'],1,4498,608
172903,['2'],1,4498,608
172904,['4'],1,4498,608
172905,['2'],1,4498,608
172906,['3'],13,4406,593
172907,['1'],1,4531,612
172908,['3'],1,4498,608
172909,['4'],10,4498,608
172910,['4'],13,4498,608
172911,['4'],1,4497,608
172912,['1'],1,4497,608
172913,['1'],14,4406,593
172914,['4'],1,4497,608
172915,['4'],1,4497,608
172916,['2'],13,4406,593
172917,['1'],1,4497,608
172918,['1'],10,4406,593
172919,['2'],13,4442,598
172920,['4'],4,4497,608
172921,['1'],1,4497,608
172922,['3'],13,4406,593
172923,['4'],1,4496,608
172924,['1'],1,4496,608
172925,['4'],1,4496,608
172926,['4'],1,4496,608
172927,['4'],1,4496,608
172928,['2'],1,4496,608
172929,['4'],10,4496,608
172930,['1'],1,4496,608
172931,['4'],10,4410,593
172932,['2'],1,4496,608
172933,['3'],1,4496,608
172934,['1'],13,4410,593
172935,['1'],1,4496,608
172936,['3'],13,4434,597
172937,['1'],13,4441,598
172938,['3'],13,4411,594
172939,['1'],13,4412,594
172940,['4'],13,4412,594
172941,['3'],13,4390,591
172942,['1'],13,4412,594
172943,['1'],13,4412,594
172944,['1'],13,4450,600
172945,['1'],1,4412,594
172946,['2'],19,4440,598
172947,['4'],10,4479,604
172948,['2'],19,4480,604
172949,['2'],10,4473,603
172950,['4'],19,4448,599
172951,['4'],19,4448,599
172952,['3'],10,4445,599
172953,['1'],10,4444,599
172954,['3'],22,4447,599
172955,['2'],22,4448,599
172956,['4'],14,4210,384
172957,['1'],13,4207,384
172958,['3'],14,4210,384
172959,['4'],13,4209,384
172960,['2'],14,4207,384
172961,['4'],10,4207,384
172962,['3'],14,4206,384
172963,['2'],13,4207,384
172964,['2'],14,4207,384
172965,['3'],4,4208,384
172966,['2'],5,4207,384
172968,['1'],14,4207,384
172969,['3'],13,4207,384
172970,['1'],13,4207,384
172971,['1'],13,4207,384
172972,['3'],14,4208,384
172973,['1'],13,4208,384
172974,['2'],14,4208,384
172975,['2'],14,4208,384
172976,['2'],13,4207,384
172977,['3'],14,4207,384
172978,['1'],13,4208,384
172979,['2'],13,4208,384
172980,['3'],14,4204,384
172981,['3'],14,4204,384
172982,['1'],13,4207,384
172983,['1'],4,4210,384
172984,['2'],14,4210,384
173011,['4'],1,3773,311
173012,['3'],13,3774,311
173013,['4'],14,3773,311
173014,['3'],10,3774,311
173016,['3'],14,3775,311
173017,['3'],14,3775,311
173020,['4'],27,3774,311
173021,['3'],14,3774,311
173022,['2'],14,3774,311
173025,['3'],1,3773,311
173026,['4'],14,3773,311
173029,['4'],14,3774,311
173030,['4'],14,3775,311
173032,['3'],5,3774,311
173034,['1'],27,3774,311
173035,['2'],14,3774,311
173036,['2'],14,3774,311
173037,['2'],27,3774,311
173040,['3'],14,3773,311
173042,['4'],27,3773,311
173043,['2'],14,3773,311
173044,['1'],14,3773,311
173045,['4'],15,3773,311
173046,['4'],15,3774,311
173048,['1'],15,3774,311
173050,['3'],14,3774,311
173051,['4'],10,3773,311
173052,['1'],14,3773,311
173054,['1'],1,3773,311
173055,['2'],13,3773,311
173057,['3'],10,3557,309
173058,['2'],2,3557,309
173059,['2'],10,3774,311
173060,['3'],10,3773,311
173061,['2'],1,3773,311
173062,['1'],1,3774,311
173063,['4'],1,3774,311
173064,['3'],13,3773,311
173066,['4'],10,3773,311
173067,['4'],22,3773,311
173068,['4'],14,3773,311
173070,['3'],13,3774,311
173071,['3'],24,3773,311
173072,['2'],16,3561,309
173073,['2'],13,3561,309
173075,"['1', '2', '4']",5,3774,311
173076,"['1', '2', '4']",1,3774,311
173077,"['2', '4']",10,3774,311
173078,"['1', '2', '3']",4,3774,311
173079,"['2', '4']",1,3774,311
173080,"['2', '4']",13,3774,311
173081,"['1', '2']",14,3774,311
173082,"['1', '3']",17,3773,311
173083,"['3', '4']",23,3773,311
173085,"['1', '3']",13,3774,311
173086,"['1', '2', '4']",13,3774,311
173087,"['1', '2', '4']",23,3773,311
173088,"['2', '4']",14,3773,311
173089,"['1', '2', '4']",14,3773,311
173090,"['1', '3']",23,3773,311
173091,"['1', '2', '3']",23,3557,309
173092,"['2', '4']",14,3773,311
173093,"['1', '2', '3']",18,3773,311
173094,"['1', '2', '4']",14,3774,311
173095,"['1', '2', '3']",23,3773,311
173096,"['2', '3', '4']",14,3556,309
173097,['1'],18,3773,311
173098,['1'],27,3579,315
173099,['4'],23,3579,315
173100,['3'],23,3581,315
173101,['4'],23,3579,315
173103,['3'],26,3579,315
173104,['1'],18,3579,315
173105,['2'],13,3581,315
173106,['3'],13,3580,315
173107,['3'],13,3580,315
173108,['3'],14,3580,315
173109,['2'],14,3579,315
173110,['2'],23,3579,315
173111,['1'],1,3580,315
173113,['4'],14,3579,315
173114,['3'],13,3579,315
173116,['2'],10,3579,315
173117,['3'],13,3580,315
173118,['1'],10,3579,315
173119,['1'],11,3775,311
173120,['1'],13,3579,315
173121,['1'],13,3580,315
173122,['2'],1,3580,315
173123,['2'],10,3579,315
173124,['2'],14,3581,315
173125,['1'],23,3579,315
173126,['1'],14,3581,315
173127,['4'],13,3580,315
173128,['3'],18,3579,315
173129,['4'],17,3579,315
173130,['3'],10,3579,315
173131,['3'],14,4582,310
173132,['2'],13,3580,315
173133,['2'],14,3579,315
173134,['1'],18,3580,315
173136,['3'],14,3579,315
173137,['1'],23,3581,315
173138,['1'],18,3579,315
173139,['3'],13,3580,315
173140,['1'],4,3579,315
173141,['2'],14,3579,315
173142,['1'],13,3579,315
173143,['1'],10,3581,315
173144,['1'],10,3581,315
173145,['1'],14,3581,315
173146,['3'],14,3579,315
173147,['2'],23,3606,314
173148,['3'],13,3580,315
173149,['4'],14,3580,315
173150,['4'],14,3580,315
173151,['2'],14,3579,315
173152,['4'],23,3580,315
173153,['4'],13,3579,315
173154,['2'],23,3580,315
173155,['3'],13,3579,315
173156,['1'],13,3579,315
173157,['2'],13,3579,315
173158,['2'],13,3580,315
173159,['2'],1,3579,315
173160,['3'],1,3580,315
173161,['2'],14,3580,315
173162,['1'],18,3581,315
173163,['4'],14,3579,315
173164,['4'],10,3579,315
173165,['3'],13,3581,315
173166,['3'],14,3581,315
173167,['1'],14,3581,315
173168,['4'],14,3581,315
173169,['2'],10,3581,315
173170,['4'],10,3581,315
173171,['3'],22,3580,315
173172,['3'],13,3580,315
173173,['4'],14,3580,315
173174,['1'],10,3579,315
173175,['1'],14,3579,315
173176,['3'],14,3579,315
173177,['2'],14,3579,315
173178,['1'],14,3580,315
173179,['3'],1,3580,315
173180,['1'],13,3580,315
173181,['4'],14,3580,315
173182,['3'],13,3580,315
173183,['3'],14,3580,315
173184,['1'],14,3579,315
173185,['3'],22,4447,599
173186,['3'],10,4445,599
173187,['2'],10,4415,594
173188,['3'],1,4412,594
173189,['1'],19,4412,594
173190,['3'],10,4412,594
173191,['1'],10,4412,594
173192,['2'],10,4447,599
173193,['2'],1,4412,594
173194,['4'],1,4391,591
173195,['2'],10,4433,596
173196,['2'],10,4412,594
173197,['1'],10,4415,594
173198,['3'],22,4445,599
173199,['2'],13,4449,599
173200,['2'],13,4449,599
173201,['1'],13,4415,594
173202,['2'],1,4447,599
173203,['4'],1,4445,599
173204,['3'],10,4416,594
173205,['2'],1,4447,599
173206,['1'],27,4573,620
173207,['1'],1,4496,608
173208,['2'],10,4496,608
173209,['2'],1,4496,608
173210,['3'],10,4496,608
173211,['3'],10,4496,608
173212,['3'],10,4496,608
173213,['3'],10,4496,608
173214,['4'],1,4416,594
173215,['2'],10,4416,594
173216,['1'],1,4445,599
173217,['1'],1,4543,614
173218,['1'],1,4445,599
173219,['2'],10,4391,591
173220,['1'],1,4416,594
173221,['3'],1,4445,599
173222,['2'],1,4416,594
173223,['2'],10,4447,599
173224,['2'],1,4416,594
173225,['1'],10,4416,594
173226,['4'],27,4573,620
173227,['2'],22,4416,594
173228,['1'],1,4449,599
173229,['3'],10,4448,599
173230,['2'],10,4496,608
173231,['4'],1,4496,608
173232,['1'],1,4449,599
173233,['4'],10,4496,608
173234,['2'],10,4496,608
173235,['1'],10,4496,608
173236,['1'],1,4496,608
173237,['1'],1,4496,608
173238,['4'],13,4446,599
173239,['1'],1,4496,608
173240,['4'],10,4496,608
173241,['1'],1,4496,608
173242,['1'],1,4496,608
173243,['1'],10,4496,608
173244,['3'],10,4496,608
173245,['4'],1,4496,608
173246,['2'],1,4496,608
173247,['1'],1,4496,608
173248,['3'],1,4496,608
173249,['1'],13,4447,599
173250,['2'],1,4496,608
173251,['1'],1,4496,608
173252,['1'],1,4496,608
173253,['2'],1,4496,608
173254,['2'],1,4496,608
173255,['4'],1,4496,608
173256,['1'],13,4417,595
173257,['1'],1,4496,608
173258,['1'],1,4496,608
173259,['3'],1,4498,608
173260,['2'],1,4531,612
173261,['3'],1,4496,608
173262,['4'],1,4496,608
173263,['2'],1,4496,608
173264,['4'],1,4496,608
173265,['1'],1,4496,608
173266,['1'],1,4496,608
173267,['1'],1,4491,607
173268,['3'],1,4496,608
173269,['3'],1,4496,608
173270,['2'],13,4418,595
173271,['3'],1,4496,608
173272,['2'],1,4491,607
173273,['4'],1,4494,607
173274,['2'],1,4496,608
173275,['2'],1,4496,608
173276,['1'],13,4418,595
173277,['2'],10,4421,595
173278,['1'],13,4421,595
173279,['1'],13,4421,595
173280,['1'],13,4420,595
173281,['3'],13,4421,595
173282,['2'],13,4420,595
173283,['4'],13,4420,595
173284,['4'],1,4420,595
173285,['3'],10,4421,595
173286,['2'],13,4420,595
173287,['1'],13,4420,595
173288,['3'],13,4421,595
173289,['2'],10,4422,595
173290,['1'],13,4422,595
173291,['3'],13,4419,595
173292,['3'],13,4420,595
173293,['3'],27,4565,620
173294,['2'],13,4445,599
173295,['2'],27,4566,620
173296,['3'],13,4450,600
173297,['2'],13,4446,599
173298,['1'],27,4566,620
173299,['4'],27,4573,620
173300,['4'],27,4573,620
173301,['1'],1,4554,617
173302,['1'],27,4565,620
173303,['1'],1,4495,608
173304,['1'],1,4496,608
173305,['2'],1,4495,608
173306,['4'],10,4495,608
173307,['3'],10,4496,608
173308,['1'],27,4573,620
173310,['4'],1,4496,608
173312,['4'],1,4496,608
173313,['3'],1,4495,608
173314,['4'],1,4495,608
173315,['3'],1,4495,608
173316,['1'],10,4495,608
173317,['3'],10,4498,608
173318,['1'],27,4573,620
173319,['1'],10,4497,608
173320,['2'],10,4497,608
173321,['1'],1,4496,608
173322,['3'],1,4496,608
173323,['2'],14,4446,599
173324,['1'],13,4449,599
173325,['1'],27,4566,620
173326,['1'],10,4429,596
173327,['1'],10,4429,596
173328,['1'],22,4454,600
173329,['4'],10,4428,596
173330,['3'],10,4430,596
173331,['3'],10,4430,596
173332,['2'],1,4433,596
173333,['4'],10,4433,596
173334,['4'],10,4450,600
173335,['4'],10,4433,596
173336,['2'],1,4452,600
173337,['4'],1,4433,596
173338,['2'],14,4433,596
173339,['2'],10,4430,596
173340,['2'],1,4430,596
173341,['3'],1,4432,596
173342,['4'],13,4452,600
173343,['4'],26,4452,600
173344,['1'],1,4452,600
173345,['1'],13,4452,600
173346,['2'],13,4450,600
173347,['4'],22,4450,600
173348,['3'],1,4494,607
173349,['1'],10,4494,607
173350,['3'],13,4494,607
173351,['2'],1,4494,607
173352,['1'],1,4494,607
173353,['2'],1,4494,607
173354,['3'],1,4494,607
173355,['1'],1,4494,607
173356,['4'],1,4494,607
173357,['3'],1,4494,607
173358,['1'],1,4493,607
173359,['2'],1,4493,607
173360,['3'],1,4493,607
173361,['4'],13,4494,607
173362,['1'],1,4493,607
173363,['3'],1,4493,607
173364,['2'],1,4493,607
173365,['2'],1,4493,607
173366,['1'],1,4493,607
173367,['3'],1,4493,607
173370,['3'],1,4489,607
173371,['2'],1,4493,607
173374,['1'],13,4493,607
173375,['2'],1,4493,607
173376,['3'],10,4493,607
173377,['1'],10,4493,607
173378,['2'],1,4493,607
173379,['2'],10,4493,607
173380,['4'],10,4493,607
173381,['3'],10,4493,607
173382,['3'],1,4493,607
173383,['4'],1,4493,607
173384,['4'],1,4493,607
173385,['3'],1,4493,607
173386,['4'],13,4353,588
173387,['1'],22,4453,600
173388,['1'],13,4452,600
173389,['1'],22,4452,600
173390,['4'],10,4454,600
173391,['1'],22,4452,600
173392,['2'],1,4451,600
173393,['1'],10,4450,600
173394,['2'],10,4454,600
173395,['2'],22,4452,600
173396,['1'],22,4452,600
173397,['1'],1,4455,600
173398,['2'],10,4450,600
173399,['4'],27,4450,600
173443,['4'],14,4187,385
173444,['1'],10,4187,385
173445,['4'],13,4187,385
173446,['3'],10,4185,385
173479,['2'],18,3583,317
173481,['4'],14,3581,315
173482,['1'],14,3583,317
173483,['2'],14,3583,317
173484,['1'],15,3583,317
173485,['3'],14,3583,317
173486,['1'],14,3583,317
173487,['2'],13,3583,317
173488,['2'],14,3583,317
173489,['4'],13,3583,317
173490,['3'],13,3583,317
173491,['3'],10,3583,317
173492,['2'],13,3583,317
173493,['4'],10,3583,317
173494,"['1', '2']",14,3580,315
173495,"['1', '2', '3', '4']",13,3580,315
173496,"['2', '3']",14,3581,315
173497,"['1', '2']",14,3581,315
173498,"['3', '4']",14,3606,314
173499,"['1', '4']",27,3579,315
173500,"['1', '4']",13,3580,315
173501,"['1', '2', '3', '4']",5,3579,315
173502,"['1', '3']",14,3579,315
173503,"['1', '2']",10,3580,315
173504,"['1', '2', '3']",10,3580,315
173505,['4'],10,4452,600
173506,['4'],10,4455,600
173507,['2'],1,4451,600
173508,['1'],10,4450,600
173509,['3'],22,4430,596
173510,['2'],10,4455,600
173511,['3'],22,4452,600
173512,['3'],1,4430,596
173513,['2'],1,4452,600
173514,['4'],10,4431,596
173515,['2'],1,4452,600
173516,['1'],25,4430,596
173517,['4'],19,4430,596
173518,['3'],13,4431,596
173519,['2'],10,4428,596
173520,['3'],19,4430,596
173521,['1'],15,4452,600
173522,['2'],10,4452,600
173523,['1'],1,4434,597
173524,['4'],1,4436,597
173525,['4'],10,4452,600
173526,['2'],10,4434,597
173527,['2'],19,4450,600
173528,['3'],10,4450,600
173529,['1'],10,4492,607
173530,['1'],10,4450,600
173531,['2'],10,4492,607
173532,['1'],1,4492,607
173533,['3'],10,4491,607
173534,['4'],1,4492,607
173535,['4'],10,4492,607
173536,['4'],19,4454,600
173537,['2'],10,4491,607
173538,['2'],10,4491,607
173539,['3'],10,4491,607
173540,['2'],1,4492,607
173541,['1'],1,4492,607
173542,['3'],1,4490,607
173543,['2'],10,4492,607
173544,['4'],10,4492,607
173545,['2'],1,4491,607
173546,['4'],1,4491,607
173547,['3'],1,4491,607
173548,['1'],1,4491,607
173549,['2'],13,4491,607
173550,['2'],1,4491,607
173551,['4'],22,4434,597
173552,['1'],1,4491,607
173553,['4'],1,4491,607
173554,['4'],1,4491,607
173555,['2'],1,4492,607
173556,['2'],1,4491,607
173557,['2'],13,4436,597
173558,['3'],1,4491,607
173559,['1'],1,4491,607
173560,['3'],1,4491,607
173561,['1'],13,4375,625
173562,['3'],1,4491,607
173563,['4'],1,4491,607
173564,['2'],1,4491,607
173565,['4'],1,4491,607
173566,['3'],1,4491,607
173567,['3'],1,4491,607
173568,['2'],1,4491,607
173569,['4'],10,4374,625
173570,['1'],1,4491,607
173571,['3'],10,4491,607
173572,['4'],1,4491,607
173573,['4'],1,4490,607
173574,['1'],1,4491,607
173575,['1'],1,4491,607
173576,['1'],14,4489,607
173577,['3'],1,4489,607
173578,['4'],14,4489,607
173579,['4'],1,4491,607
173580,['2'],13,4436,597
173581,['3'],1,4490,607
173582,['1'],1,4490,607
173583,['3'],1,4490,607
173584,['2'],1,4490,607
173585,['1'],1,4490,607
173586,['2'],1,4490,607
173587,['1'],1,4490,607
173588,['2'],1,4490,607
173589,['3'],1,4490,607
173590,['3'],13,4436,597
173591,['4'],1,4434,597
173592,['2'],13,4459,601
173593,['3'],13,4460,601
173594,['1'],10,4461,601
173595,['3'],13,4458,601
173596,['3'],13,4457,601
173597,['1'],13,4437,597
173598,['3'],13,4456,601
173599,['2'],1,4437,597
173600,['4'],13,4437,597
173601,['3'],1,4458,601
173602,['3'],1,4437,597
173603,['4'],13,4463,601
173604,['3'],10,4437,597
173605,['2'],1,4490,607
173606,['2'],1,4490,607
173607,['3'],13,4437,597
173608,['3'],1,4490,607
173609,['3'],1,4490,607
173610,['3'],1,4488,607
173615,['3'],13,4437,597
173618,['1'],1,4437,597
173623,['2'],13,4437,597
173624,['3'],1,4437,597
173628,['4'],10,4437,597
173630,['2'],1,4490,607
173631,['4'],13,4437,597
173632,['4'],13,4437,597
173633,['2'],13,4437,597
173634,['4'],10,4437,597
173635,['2'],13,4437,597
173636,['4'],13,4437,597
173637,['4'],13,4437,597
173638,['1'],1,4437,597
173639,['2'],13,4437,597
173640,['2'],27,4537,613
173641,['2'],4,4459,601
173642,['3'],1,4458,601
173643,['1'],13,4438,597
173644,['1'],1,4459,601
173645,['3'],1,4438,597
173646,['3'],27,4565,620
173647,['4'],1,4464,601
173648,['4'],10,4461,601
173649,['4'],27,4537,613
173650,['3'],13,4440,598
173651,['4'],13,4441,598
173652,['3'],10,4458,601
173653,['1'],27,4571,620
173654,['1'],13,4441,598
173655,['2'],10,4464,601
173656,['2'],13,4440,598
173657,['4'],13,4440,598
173658,['1'],10,4440,598
173659,['2'],27,4537,613
173660,['2'],10,4440,598
173661,['1'],10,4440,598
173662,['4'],13,4440,598
173663,['2'],13,4440,598
173664,['2'],1,4458,601
173665,['4'],10,4460,601
173666,['1'],10,4456,601
173667,['2'],1,4489,607
173668,['1'],10,4489,607
173669,['3'],1,4489,607
173670,['2'],1,4489,607
173671,['3'],10,4494,607
173672,['4'],1,4494,607
173673,['1'],10,4494,607
173674,['2'],10,4453,600
173675,['4'],13,4494,607
173676,['3'],10,4457,601
173677,['1'],10,4464,601
173678,['4'],13,4457,601
173679,['2'],13,4440,598
173680,['1'],13,4458,601
173681,['3'],10,4442,598
173682,['2'],13,4441,598
173683,['1'],13,4442,598
173684,['1'],10,4457,601
173685,['2'],13,4441,598
173686,['2'],13,4441,598
173687,['4'],10,4441,598
173688,['2'],10,4441,598
173689,['1'],10,4460,601
173690,['1'],1,4441,598
173691,['3'],13,4441,598
173692,['1'],10,4442,598
173693,['1'],10,4443,598
173694,['1'],10,4461,601
173695,['3'],13,4443,598
173696,['4'],10,4443,598
173697,['1'],10,4461,601
173698,['1'],1,4459,601
173699,['2'],10,4458,601
173700,['1'],10,4460,601
173701,['4'],10,4466,602
173702,['3'],19,4467,602
173703,['3'],19,4467,602
173704,['4'],19,4467,602
173705,['4'],10,4468,602
173706,['1'],10,4468,602
173707,['2'],13,4575,590
173708,['1'],10,4468,602
173768,['2'],13,4235,388
173769,['3'],10,4235,388
173770,['2'],14,4235,388
173771,['2'],10,4235,388
173772,['3'],10,4235,388
173773,['3'],13,4235,388
173774,['4'],14,4235,388
173775,['4'],10,4235,388
173776,['2'],10,4235,388
173777,['4'],4,4235,388
173778,['4'],10,4235,388
173779,['3'],10,4600,388
173780,['3'],10,4600,388
173781,['4'],10,4600,388
173782,['4'],1,4603,382
173783,['3'],14,4231,388
173784,['2'],13,4231,388
173785,['3'],14,4234,388
173786,['4'],10,4234,388
173787,['4'],10,4234,388
173788,['3'],10,4233,388
173789,['3'],10,4234,388
173790,['3'],10,4229,388
173791,['1'],23,4229,388
173792,['3'],23,4234,388
173793,['3'],23,4229,388
173794,['3'],23,4229,388
173795,['1'],23,4234,388
173796,['4'],10,4234,388
173797,['4'],10,4233,388
173798,['2'],10,4234,388
173799,['3'],14,4234,388
173800,['4'],23,4233,388
173801,['3'],10,4233,388
173802,['3'],10,4230,388
173803,['1'],10,4230,388
173804,['1'],10,4234,388
173805,['4'],10,4229,388
173806,['2'],10,4233,388
173807,['3'],10,4262,389
173808,['2'],10,4193,383
173809,['1'],10,4233,388
173810,['3'],10,4233,388
173811,['4'],10,4207,384
173812,['4'],10,4229,388
173813,['4'],10,4261,389
173814,['2'],10,4262,389
173815,['4'],14,4260,389
173816,['4'],10,4268,389
173817,['3'],13,4260,389
173818,['1'],10,4260,389
173819,['1'],13,4260,389
173820,['1'],10,4260,389
173821,['4'],13,4260,389
173822,['4'],10,4260,389
173823,['3'],10,4258,389
173824,['2'],10,4260,389
173825,['3'],10,4215,381
173826,['4'],13,4260,389
173827,['3'],13,4260,389
173828,['3'],13,4260,389
173829,['3'],2,4167,380
173830,"['1', '2', '3', '4']",23,3583,317
173831,['1'],14,3585,317
173832,['4'],23,3583,317
173833,['3'],14,3585,317
173834,"['1', '3', '4']",13,3583,317
173835,"['1', '4']",14,3585,317
173836,['1'],13,3583,317
173837,"['3', '4']",1,3583,317
173838,['1'],14,3579,315
173839,['1'],22,3570,312
173840,['4'],27,3587,317
173841,['1'],23,3587,317
173842,['2'],14,3583,317
173843,['3'],26,3587,317
173844,"['1', '2', '4']",14,3587,317
173845,"['1', '2']",27,3587,317
173846,"['3', '4']",13,3585,317
173847,"['1', '2', '3']",27,3585,317
173848,['2'],14,3587,317
173849,['3'],13,3587,317
173850,['2'],14,3587,317
173851,['4'],13,3587,317
173852,['2'],18,3587,317
173853,['1'],27,3587,317
173854,['2'],13,3585,317
173855,['3'],18,3587,317
173856,['1'],27,3587,317
173857,"['1', '2']",26,3522,304
173858,"['1', '2', '3']",26,3519,304
173859,['1'],26,3519,304
173860,['3'],27,3521,304
173861,['3'],27,3521,304
173863,['3'],15,3519,304
173867,['1'],14,3523,304
173870,['2'],14,3522,304
173872,['2'],14,3521,304
173873,['2'],14,3521,304
173877,['4'],14,3769,313
173878,['3'],14,3521,304
173879,['2'],14,3521,304
173880,['2'],23,3519,304
173881,['1'],18,3521,304
173882,['2'],15,3521,304
173883,['3'],18,3519,304
173884,['2'],14,3519,304
173885,['1'],14,3519,304
173886,['1'],14,3519,304
